#####################################################
# This file is used to log scrapes from crawlers.py #
#####################################################

New log created at 02:29:45 on 12/09/2014

Searched http://www.audiokeychain.com for the following:

Showtek, We Like To Party, NULL, 128.00, Null, Null, Null, 10A / Bm
Showtek, We Like To Party (Havok Roth Remix), NULL, 95.00, Null, Null, Null, 9A / Em
Showtek, We Like To Party (Slander &amp; Nghtmre Festival Trap Edit), NULL, 97.30, Null, Null, Null, 9A / Em
Nine Inch Nails, Came Back Haunted, NULL, 130.00, Null, Null, Null, 11B / A
Nine Inch Nails, Capital G, NULL, 125.00, Null, Null, Null, 10B / D
Nine Inch Nails, Closer, NULL, 90.00, Null, Null, Null, 3A / Bbm
Nine Inch Nails, Copy Of A, NULL, 138.00, Null, Null, Null, 4B / Ab
Nine Inch Nails, Hurt, NULL, 80.00, Null, Null, Null, 10A / Bm
Doctrine, Hush, NULL, 98.00, Null, Null, Null, 6A / Gm
Nine Inch Nails, Pinion, NULL, 58.00, Null, Null, Null, 5B / Eb
Nine Inch Nails, Starfuckers, Inc., NULL, 146.00, Null, Null, Null, 10B / D
Nine Inch Nails, The Perfect Drug, NULL, 149.00, Null, Null, Null, 4A / Fm
Celldweller, Unshakeable (Deluxe Edition), NULL, 90.00, Null, Null, Null, 4A / Fm
Downlink, Station Seven, NULL, 70.00, Null, Null, Null, 9B / G
Nostalgia, Bad Machine (The Other Side VIP), NULL, 150.00, Null, Null, Null, 8A / Am
Nostalgia, Now Listen (Original Mix), NULL, 175.00, Null, Null, Null, 3A / Bbm
T-Cheezy, Best Quinceanera Ever, NULL, 140.00, Null, Null, Null, 11B / A
Charlie Traplin, Bitches, NULL, 100.25, Null, Null, Null, 7A / Dm
Templa, Duplex, NULL, 159.00, Null, Null, Null, 12B / E
DJ Vic, From The 40's, NULL, 160.50, Null, Null, Null, 11B / A
Showtek &amp; Bassjackers, Hey! (Huglife Remix), NULL, 157.50, Null, Null, Null, 8A / Am
Gummy Party Favor, Hood Kingz (Original Mix), NULL, 176.00, Null, Null, Null, 9A / Em
Yellow Claw &amp; Cesqeaux, Ibetchu, NULL, 150.00, Null, Null, Null, 9A / Em
Hitzone Scope DJ, Lockdown (DJ Men Trap Remix), NULL, 98.75, Null, Null, Null, 8A / Am
2beeps &amp; The Hi-Yahs, Loose Cannon (The Hi-Yahs Remix), NULL, 128.00, Null, Null, Null, 3B / Db
Dan Farber, Punani (Original Mix), NULL, 100.00, Null, Null, Null, 6A / Gm
CRVCK IT!, Take This, NULL, 86.70, Null, Null, Null, 8A / Am
Yellow Claw &amp; MOTi, Titta (Original Mix), NULL, 97.50, Null, Null, Null, 1B / B
T-Cheezy, Trapped In Summer, NULL, 100.00, Null, Null, Null, 3B / Db
T-Cheezy, Trouble Trap, NULL, 142.00, Null, Null, Null, 3B / Db
Miike Snow, Animal (Fake Blood Remix), NULL, 128.00, Null, Null, Null, 1A / Abm
Eva Simons, Chemistry, NULL, 128.00, Null, Null, Null, 9A / Em
Chvrches, Gun, NULL, 120.00, Null, Null, Null, 7B / F
Chvrches, Lies, NULL, 105.00, Null, Null, Null, 6A / Gm
Chvrches, Recover, NULL, 85.00, Null, Null, Null, 9A / Em
Eva Simons, Renegade (Ryle Remix), NULL, 172.00, Null, Null, Null, 5A / Cm
Miike Snow, Silvia (Sebastian Ingrosso &amp; Dirty South Remix), NULL, 127.00, Null, Null, Null, 5B / Eb
Leighton Meester, Somebody To Love, NULL, 116.00, Null, Null, Null, 3B / Db
Miami Horror, Sometimes, NULL, 125.00, Null, Null, Null, 6B / Bb
Fenech-Soler, Stop And Stare, NULL, 127.00, Null, Null, Null, 8A / Am
Eva Simons, Take Over Control (Feat. Eva Simons), NULL, 130.00, Null, Null, Null, 5A / Cm
Chvrches, The Mother We Share, NULL, 87.00, Null, Null, Null, 3B / Db
Miike Snow, The Wave (Thomas Gold Remix Edit), NULL, 127.00, Null, Null, Null, 1A / Abm
Chvrches, We Sink, NULL, 125.00, Null, Null, Null, 10B / D
Leighton Meester, Words I Couldn't Say, NULL, 75.00, Null, Null, Null, 7B / F
Leighton Meester, Your Love's A Drug, NULL, 104.50, Null, Null, Null, 1A / Abm
Ellie Goulding, Anything Could Happen, NULL, 103.00, Null, Null, Null, 8B / C
Ellie Goulding, Anything Could Happen (Blood Diamonds Remix), NULL, 104.00, Null, Null, Null, 8B / C
Ellie Goulding, Burn, NULL, 88.00, Null, Null, Null, 3B / Db
Passion Pit, Carried Away, NULL, 120.00, Null, Null, Null, 8B / C
Capital Cities, Center Stage, NULL, 117.00, Null, Null, Null, 11B / A
Passion Pit, Constant Conversations, NULL, 140.00, Null, Null, Null, 4A / Fm
Passion Pit, Cuddle Fuddle, NULL, 97.00, Null, Null, Null, 3B / Db
Ellie Goulding, Explosions, NULL, 96.00, Null, Null, Null, 7B / F
Ellie Goulding, Figure 8, NULL, 74.00, Null, Null, Null, 6A / Gm
Ellie Goulding, Goodness Gracious, NULL, 115.00, Null, Null, Null, 12B / E
Ellie Goulding, Guns And Horses, NULL, 144.00, Null, Null, Null, 9A / Em
Ellie Goulding, How Long Will I Love You, NULL, 126.00, Null, Null, Null, 8B / C
Ellie Goulding, Human, NULL, 140.00, Null, Null, Null, 12A / Dbm
Passion Pit, I've Got Your Number, NULL, 117.00, Null, Null, Null, 3B / Db
Capital Cities, Kangaroo Court, NULL, 100.00, Null, Null, Null, 4B / Ab
Ellie Goulding, Lights (Bassnectar Remix), NULL, 140.00, Null, Null, Null, 3B / Db
Ellie Goulding, Lights (Single Version), NULL, 120.00, Null, Null, Null, 1B / B
Passion Pit, Little Secrets, NULL, 100.00, Null, Null, Null, 8B / C
Capital Cities, Love Away, NULL, 91.00, Null, Null, Null, 11B / A
Capital Cities, Safe And Sound, NULL, 118.00, Null, Null, Null, 8B / C
Passion Pit, Sleepyhead, NULL, 106.00, Null, Null, Null, 4B / Ab
Ellie Goulding, Starry Eyed, NULL, 150.00, Null, Null, Null, 4A / Fm
Ellie Goulding, Starry Eyed (An21 &amp; Max Vangeli Remix), NULL, 128.00, Null, Null, Null, 4A / Fm
Ellie Goulding, Starry Eyed (Russ Chimes Remix), NULL, 130.00, Null, Null, Null, 4A / Fm
Ellie Goulding, Stay Awake, NULL, 160.00, Null, Null, Null, 11A / Gbm
Passion Pit, Take A Walk, NULL, 102.00, Null, Null, Null, 1B / B
Passion Pit, The Reeling, NULL, 112.00, Null, Null, Null, 5A / Cm
Passion Pit, The Reeling (Calvin Harris Remix), NULL, 125.00, Null, Null, Null, 5B / Eb
Ellie Goulding, The Writer, NULL, 105.00, Null, Null, Null, 11B / A
Ellie Goulding, Under The Sheets, NULL, 102.00, Null, Null, Null, 7A / Dm
Ellie Goulding, Under The Sheets (Chiddy Bang Remix), NULL, 107.80, Null, Null, Null, 7A / Dm
Ellie Goulding, Your Biggest Mistake, NULL, 140.00, Null, Null, Null, 7B / F
Ellie Goulding, Your Song, NULL, 67.00, Null, Null, Null, 6B / Bb
Ellie Goulding, Your Song (Blackmill Remix), NULL, 158.70, Null, Null, Null, 6A / Gm
The Postal Service, Against All Odds, NULL, 93.50, Null, Null, Null, 4A / Fm
Two Door Cinema Club, Changing Of The Seasons, NULL, 130.00, Null, Null, Null, 10A / Bm
Two Door Cinema Club, Cigarettes In The Theatre, NULL, 169.00, Null, Null, Null, 8B / C
Two Door Cinema Club, Come Back Home, NULL, 125.00, Null, Null, Null, 4A / Fm
Lights, Day One, NULL, 128.67, Null, Null, Null, 8B / C
Two Door Cinema Club, Handshake, NULL, 131.00, Null, Null, Null, 5A / Cm
Two Door Cinema Club, I Can Talk, NULL, 163.00, Null, Null, Null, 8A / Am
Two Door Cinema Club, Next Year, NULL, 127.50, Null, Null, Null, 10B / D
The Postal Service, Nothing Better, NULL, 135.00, Null, Null, Null, 10A / Bm
The Postal Service, Recycled Air, NULL, 100.00, Null, Null, Null, 5B / Eb
The Toxic Avenger, Romance &amp; Cigarettes (Feat. Jos&eacute; Reis Fontao) [Album Version], NULL, 113.00, Null, Null, Null, 7B / F
Two Door Cinema Club, Sleep Alone, NULL, 148.00, Null, Null, Null, 7B / F
The Postal Service, Sleeping In, NULL, 129.00, Null, Null, Null, 8B / C
Two Door Cinema Club, Something Good Can Work, NULL, 120.00, Null, Null, Null, 8B / C
The Postal Service, Such Great Heights, NULL, 87.50, Null, Null, Null, 8B / C
Two Door Cinema Club, Sun, NULL, 97.00, Null, Null, Null, 9A / Em
The Postal Service, The District Sleeps Alone Tonight, NULL, 77.00, Null, Null, Null, 8B / C
Lights, The Last Thing On Your Mind, NULL, 76.00, Null, Null, Null, 8B / C
The Postal Service, This Place Is A Prison, NULL, 129.00, Null, Null, Null, 8B / C
Two Door Cinema Club, Undercover Martyn, NULL, 160.00, Null, Null, Null, 10A / Bm
Two Door Cinema Club, What You Know, NULL, 139.00, Null, Null, Null, 11A / Gbm
Foster The People, Call It What You Want, NULL, 113.00, Null, Null, Null, 4A / Fm
Foster The People, Chin Music For The Unsuspecting Hero, NULL, 89.00, Null, Null, Null, 7B / F
Foster The People, Coming Of Age, NULL, 130.00, Null, Null, Null, 6A / Gm
Foster The People, Don't Stop, NULL, 133.00, Null, Null, Null, 10A / Bm
Foster The People, Don't Stop (Color On The Walls), NULL, 133.00, Null, Null, Null, 10A / Bm
Foster The People, Helena Beat, NULL, 127.00, Null, Null, Null, 4B / Ab
Foster The People, Houdini, NULL, 110.00, Null, Null, Null, 3A / Bbm
Foster The People, Houdini (Rac Mix), NULL, 115.00, Null, Null, Null, 5A / Cm
Foster The People, I Would Do Anything For You, NULL, 128.00, Null, Null, Null, 8B / C
Foster The People, Life On The Nickel, NULL, 120.00, Null, Null, Null, 3A / Bbm
Foster The People, Love, NULL, 126.00, Null, Null, Null, 4A / Fm
Foster The People, Miss You, NULL, 121.00, Null, Null, Null, 4A / Fm
Foster The People, Pumped Up Kicks, NULL, 128.00, Null, Null, Null, 4A / Fm
Foster The People, Warrant, NULL, 120.00, Null, Null, Null, 8B / C
Foster The People, Waste, NULL, 126.00, Null, Null, Null, 4B / Ab
Miike Snow, Animal (Fake Blood Remix), NULL, 128.00, Null, Null, Null, 1A / Abm
Eva Simons, Chemistry, NULL, 128.00, Null, Null, Null, 9A / Em
Chvrches, Gun, NULL, 120.00, Null, Null, Null, 7B / F
Chvrches, Lies, NULL, 105.00, Null, Null, Null, 6A / Gm
Chvrches, Recover, NULL, 85.00, Null, Null, Null, 9A / Em
Eva Simons, Renegade (Ryle Remix), NULL, 172.00, Null, Null, Null, 5A / Cm
Miike Snow, Silvia (Sebastian Ingrosso &amp; Dirty South Remix), NULL, 127.00, Null, Null, Null, 5B / Eb
Leighton Meester, Somebody To Love, NULL, 116.00, Null, Null, Null, 3B / Db
Miami Horror, Sometimes, NULL, 125.00, Null, Null, Null, 6B / Bb
Fenech-Soler, Stop And Stare, NULL, 127.00, Null, Null, Null, 8A / Am
Eva Simons, Take Over Control (Feat. Eva Simons), NULL, 130.00, Null, Null, Null, 5A / Cm
Chvrches, The Mother We Share, NULL, 87.00, Null, Null, Null, 3B / Db
Miike Snow, The Wave (Thomas Gold Remix Edit), NULL, 127.00, Null, Null, Null, 1A / Abm
Chvrches, We Sink, NULL, 125.00, Null, Null, Null, 10B / D
Leighton Meester, Words I Couldn't Say, NULL, 75.00, Null, Null, Null, 7B / F
Leighton Meester, Your Love's A Drug, NULL, 104.50, Null, Null, Null, 1A / Abm
Ellie Goulding, Anything Could Happen, NULL, 103.00, Null, Null, Null, 8B / C
Ellie Goulding, Anything Could Happen (Blood Diamonds Remix), NULL, 104.00, Null, Null, Null, 8B / C
Ellie Goulding, Burn, NULL, 88.00, Null, Null, Null, 3B / Db
Passion Pit, Carried Away, NULL, 120.00, Null, Null, Null, 8B / C
Capital Cities, Center Stage, NULL, 117.00, Null, Null, Null, 11B / A
Passion Pit, Constant Conversations, NULL, 140.00, Null, Null, Null, 4A / Fm
Passion Pit, Cuddle Fuddle, NULL, 97.00, Null, Null, Null, 3B / Db
Ellie Goulding, Explosions, NULL, 96.00, Null, Null, Null, 7B / F
Ellie Goulding, Figure 8, NULL, 74.00, Null, Null, Null, 6A / Gm
Ellie Goulding, Goodness Gracious, NULL, 115.00, Null, Null, Null, 12B / E
Ellie Goulding, Guns And Horses, NULL, 144.00, Null, Null, Null, 9A / Em
Ellie Goulding, How Long Will I Love You, NULL, 126.00, Null, Null, Null, 8B / C
Ellie Goulding, Human, NULL, 140.00, Null, Null, Null, 12A / Dbm
Passion Pit, I've Got Your Number, NULL, 117.00, Null, Null, Null, 3B / Db
Capital Cities, Kangaroo Court, NULL, 100.00, Null, Null, Null, 4B / Ab
Ellie Goulding, Lights (Bassnectar Remix), NULL, 140.00, Null, Null, Null, 3B / Db
Ellie Goulding, Lights (Single Version), NULL, 120.00, Null, Null, Null, 1B / B
Passion Pit, Little Secrets, NULL, 100.00, Null, Null, Null, 8B / C
Capital Cities, Love Away, NULL, 91.00, Null, Null, Null, 11B / A
Capital Cities, Safe And Sound, NULL, 118.00, Null, Null, Null, 8B / C
Passion Pit, Sleepyhead, NULL, 106.00, Null, Null, Null, 4B / Ab
Ellie Goulding, Starry Eyed, NULL, 150.00, Null, Null, Null, 4A / Fm
Ellie Goulding, Starry Eyed (An21 &amp; Max Vangeli Remix), NULL, 128.00, Null, Null, Null, 4A / Fm
Ellie Goulding, Starry Eyed (Russ Chimes Remix), NULL, 130.00, Null, Null, Null, 4A / Fm
Ellie Goulding, Stay Awake, NULL, 160.00, Null, Null, Null, 11A / Gbm
Passion Pit, Take A Walk, NULL, 102.00, Null, Null, Null, 1B / B
Passion Pit, The Reeling, NULL, 112.00, Null, Null, Null, 5A / Cm
Passion Pit, The Reeling (Calvin Harris Remix), NULL, 125.00, Null, Null, Null, 5B / Eb
Ellie Goulding, The Writer, NULL, 105.00, Null, Null, Null, 11B / A
Ellie Goulding, Under The Sheets, NULL, 102.00, Null, Null, Null, 7A / Dm
Ellie Goulding, Under The Sheets (Chiddy Bang Remix), NULL, 107.80, Null, Null, Null, 7A / Dm
Ellie Goulding, Your Biggest Mistake, NULL, 140.00, Null, Null, Null, 7B / F
Ellie Goulding, Your Song, NULL, 67.00, Null, Null, Null, 6B / Bb
Ellie Goulding, Your Song (Blackmill Remix), NULL, 158.70, Null, Null, Null, 6A / Gm
The Postal Service, Against All Odds, NULL, 93.50, Null, Null, Null, 4A / Fm
Two Door Cinema Club, Changing Of The Seasons, NULL, 130.00, Null, Null, Null, 10A / Bm
Two Door Cinema Club, Cigarettes In The Theatre, NULL, 169.00, Null, Null, Null, 8B / C
Two Door Cinema Club, Come Back Home, NULL, 125.00, Null, Null, Null, 4A / Fm
Lights, Day One, NULL, 128.67, Null, Null, Null, 8B / C
Two Door Cinema Club, Handshake, NULL, 131.00, Null, Null, Null, 5A / Cm
Two Door Cinema Club, I Can Talk, NULL, 163.00, Null, Null, Null, 8A / Am
Two Door Cinema Club, Next Year, NULL, 127.50, Null, Null, Null, 10B / D
The Postal Service, Nothing Better, NULL, 135.00, Null, Null, Null, 10A / Bm
The Postal Service, Recycled Air, NULL, 100.00, Null, Null, Null, 5B / Eb
The Toxic Avenger, Romance &amp; Cigarettes (Feat. Jos&eacute; Reis Fontao) [Album Version], NULL, 113.00, Null, Null, Null, 7B / F
Two Door Cinema Club, Sleep Alone, NULL, 148.00, Null, Null, Null, 7B / F
The Postal Service, Sleeping In, NULL, 129.00, Null, Null, Null, 8B / C
Two Door Cinema Club, Something Good Can Work, NULL, 120.00, Null, Null, Null, 8B / C
The Postal Service, Such Great Heights, NULL, 87.50, Null, Null, Null, 8B / C
Two Door Cinema Club, Sun, NULL, 97.00, Null, Null, Null, 9A / Em
The Postal Service, The District Sleeps Alone Tonight, NULL, 77.00, Null, Null, Null, 8B / C
Lights, The Last Thing On Your Mind, NULL, 76.00, Null, Null, Null, 8B / C
The Postal Service, This Place Is A Prison, NULL, 129.00, Null, Null, Null, 8B / C
Two Door Cinema Club, Undercover Martyn, NULL, 160.00, Null, Null, Null, 10A / Bm
Two Door Cinema Club, What You Know, NULL, 139.00, Null, Null, Null, 11A / Gbm
Foster The People, Call It What You Want, NULL, 113.00, Null, Null, Null, 4A / Fm
Foster The People, Chin Music For The Unsuspecting Hero, NULL, 89.00, Null, Null, Null, 7B / F
Foster The People, Coming Of Age, NULL, 130.00, Null, Null, Null, 6A / Gm
Foster The People, Don't Stop, NULL, 133.00, Null, Null, Null, 10A / Bm
Foster The People, Don't Stop (Color On The Walls), NULL, 133.00, Null, Null, Null, 10A / Bm
Foster The People, Helena Beat, NULL, 127.00, Null, Null, Null, 4B / Ab
Foster The People, Houdini, NULL, 110.00, Null, Null, Null, 3A / Bbm
Foster The People, Houdini (Rac Mix), NULL, 115.00, Null, Null, Null, 5A / Cm
Foster The People, I Would Do Anything For You, NULL, 128.00, Null, Null, Null, 8B / C
Foster The People, Life On The Nickel, NULL, 120.00, Null, Null, Null, 3A / Bbm
Foster The People, Love, NULL, 126.00, Null, Null, Null, 4A / Fm
Foster The People, Miss You, NULL, 121.00, Null, Null, Null, 4A / Fm
Foster The People, Pumped Up Kicks, NULL, 128.00, Null, Null, Null, 4A / Fm
Foster The People, Warrant, NULL, 120.00, Null, Null, Null, 8B / C
Foster The People, Waste, NULL, 126.00, Null, Null, Null, 4B / Ab
The Future Sound Of London, Antique Toy, NULL, 88.50, Null, Null, Null, 2B / Gb
Nostalgia, Bad Machine (The Other Side VIP), NULL, 150.00, Null, Null, Null, 8A / Am
The Future Sound Of London, Dead Skin Cells, NULL, 75.50, Null, Null, Null, 6A / Gm
The Future Sound Of London, Lifeforms, NULL, 133.00, Null, Null, Null, 4A / Fm
Jim Butler, Moon Dreams 3, NULL, 72.00, Null, Null, Null, 10B / D
Nostalgia, Now Listen (Original Mix), NULL, 175.00, Null, Null, Null, 3A / Bbm
All Covered Up, Paper Planes (As Made Famous By M.I.A. Instrumenatal Cover), NULL, 86.00, Null, Null, Null, 10A / Bm
The Future Sound Of London, Papua New Guinea, NULL, 125.00, Null, Null, Null, 12A / Dbm
Anemona Brainwave, Positive Mind Two (Brainwave Sound &amp; Background Music), NULL, 79.00, Null, Null, Null, 8B / C
Sigur R&oacute;s, Sigur 3 (Untitled), NULL, 86.25, Null, Null, Null, 5B / Eb
Delerium, Silence (Niels Van Gogh Vs. Thomas Gold Remix), NULL, 128.00, Null, Null, Null, 8A / Am
DZI, Wake And Bake, NULL, 98.25, Null, Null, Null, 11A / Gbm
Tycho, A Walk, NULL, 140.00, Null, Null, Null, 11B / A
Tycho, Ascension, NULL, 170.00, Null, Null, Null, 2A / Ebm
Moby, Bodyrock, NULL, 108.00, Null, Null, Null, 11A / Gbm
Akira Yamaoka, Breeze - In Monochrome Night, NULL, 70.00, Null, Null, Null, 11A / Gbm
Moby, Extreme Ways, NULL, 100.00, Null, Null, Null, 12B / E
Moby, Flower, NULL, 80.50, Null, Null, Null, 9B / G
Moby, In This World (2006 Digital Remaster), NULL, 105.00, Null, Null, Null, 12B / E
Art Of Noise, Moments In Love, NULL, 137.73, Null, Null, Null, 11B / A
Moby, Natural Blues (2006 Digital Remaster), NULL, 108.00, Null, Null, Null, 2B / Gb
Seefeel, Plainsong (Album Version), NULL, 130.00, Null, Null, Null, 10A / Bm
Seefeel, Polyfusion, NULL, 141.76, Null, Null, Null, 10A / Bm
Moby, Porcelain, NULL, 95.00, Null, Null, Null, 5B / Eb
Moby, Porcelain (2006 Digital Remaster), NULL, 95.00, Null, Null, Null, 5B / Eb
Moby, Raining Again (Steve Angello's Vocal Mix), NULL, 125.50, Null, Null, Null, 5B / Eb
Moby, South Side, NULL, 97.00, Null, Null, Null, 11A / Gbm
Moby, The Day (Eddie Thoneick Remix), NULL, 128.00, Null, Null, Null, 8B / C
Moby, Why Does My Heart Feel So Bad?, NULL, 98.00, Null, Null, Null, 8B / C
Audiobot, 3000, NULL, 128.00, Null, Null, Null, 10B / D
Rick Moyer, Equator, NULL, 115.27, Null, Null, Null, 3B / Db
Up, Bustle &amp; Out, The Hand Of Contraband, NULL, 101.00, Null, Null, Null, 9B / G
Paper Route, The Music, NULL, 99.00, Null, Null, Null, 8A / Am
Apollo Four Forty, Stop The Rock, NULL, 75.00, Null, Null, Null, 7B / F
Mouse On Mars, They Know Your Name, NULL, 132.00, Null, Null, Null, 10A / Bm
Mouse On Mars, Wienuss, NULL, 120.00, Null, Null, Null, 3B / Db
The Egg, Catch, NULL, 124.00, Null, Null, Null, 8A / Am
The Egg, Forwards, NULL, 157.76, Null, Null, Null, 9B / G
The Egg, Lost At Sea, NULL, 90.00, Null, Null, Null, 9A / Em
The Egg, Venice Beach, NULL, 105.00, Null, Null, Null, 2B / Gb
Arrow, Hot Hot Hot, NULL, 120.50, Null, Null, Null, 7B / F
Arrow, Long Time, NULL, 120.50, Null, Null, Null, 9A / Em
Rupee, Tempted To Touch, NULL, 106.00, Null, Null, Null, 8B / C
Kerwin Du Bois, Too Real, NULL, 125.00, Null, Null, Null, 8B / C
Kevin Lyttle, Turn Me On, NULL, 106.30, Null, Null, Null, 11B / A
Burning Flames, Workey Workey, NULL, 109.00, Null, Null, Null, 4B / Ab
Psy, Gangnam Style, NULL, 132.00, Null, Null, Null, 12B / E
Psy, Gentleman, NULL, 126.00, Null, Null, Null, 8B / C
EXO-K, Overdose, NULL, 109.20, Null, Null, Null, 4A / Fm
Garnidelia, Ambiguous, NULL, 178.00, Null, Null, Null, 7B / F
Inoue Marina &amp; Itou Kanae &amp; Yamamoto Nozomi &amp; Fukuen Misato &amp; Hanazawa Kana &amp; Iguchi Yuka, Be My Friend, NULL, 145.00, Null, Null, Null, 10B / D
Mika Kobayashi, Before My Body Is Dry, NULL, 120.00, Null, Null, Null, 3A / Bbm
Faylan, Blood Teller, NULL, 118.00, Null, Null, Null, 11A / Gbm
Inoue Marina &amp; Itou Kanae &amp; Yamamoto Nozomi &amp; Fukuen Misato &amp; Hanazawa Kana &amp; Iguchi Yuka, Bokura No Tsubasa, NULL, 147.00, Null, Null, Null, 6B / Bb
Faylan, Dead End, NULL, 91.50, Null, Null, Null, 4A / Fm
Black Raison d'&ecirc;tre, Inside Identity, NULL, 93.00, Null, Null, Null, 10A / Bm
Claris, Irony, NULL, 134.00, Null, Null, Null, 11B / A
Yui Horie, Silky Heart, NULL, 135.00, Null, Null, Null, 1B / B
Zaq, Sparkling Daydream, NULL, 175.00, Null, Null, Null, 10A / Bm
Inoue Marina, Watashi No Kimochi, NULL, 90.70, Null, Null, Null, 10A / Bm
Inoue Marina &amp; Itou Kanae &amp; Iguchi Yuka &amp; Yamamoto Nozomi &amp; Hanazawa Kana &amp; Fukuen Misato, Zannenkei Rijinbu Hoshi Futatsuhan, NULL, 133.00, Null, Null, Null, 8A / Am
Robert Liriano, A Punto Metio, NULL, 168.00, Null, Null, Null, 10B / D
Yovanny Polanco, Como Funciona El Amor Feat. Jenny la Sexy Voz, NULL, 135.00, Null, Null, Null, 8B / C
Urbanda, Cuidarte El Alma, NULL, 157.50, Null, Null, Null, 7A / Dm
Rocko Y Fara-On, Dale Pa Tra, NULL, 142.00, Null, Null, Null, 2A / Ebm
Max Banda, El Comisario, NULL, 157.50, Null, Null, Null, 6A / Gm
E'Real, Esta' Noche (DJ Edit), NULL, 130.00, Null, Null, Null, 8A / Am
T-Urban, Homenaje A Toribio, NULL, 163.50, Null, Null, Null, 6A / Gm
Grupo Renova, Homenaje Al Ciego De Nagua, NULL, 154.00, Null, Null, Null, 7A / Dm
Banda Libre, Mi Propiedad, NULL, 165.30, Null, Null, Null, 6A / Gm
El Varon de la Bachata, Morire, NULL, 130.30, Null, Null, Null, 11A / Gbm
Yiki Lee, No Aguanto Mas, NULL, 142.30, Null, Null, Null, 10A / Bm
El Varon De La Bachata, No Es Brujeria, NULL, 126.28, Null, Null, Null, 10B / D
Urbanda, No Llorare, NULL, 153.50, Null, Null, Null, 5B / Eb
5 Del Mambo, Si No Le Contesto, NULL, 135.00, Null, Null, Null, 12A / Dbm
Amaury, Tu Boca, NULL, 77.50, Null, Null, Null, 6B / Bb
Allam A, Enamorado, NULL, 128.00, Null, Null, Null, 9B / G
Cartas Ajenas, Olvidar, NULL, 130.50, Null, Null, Null, 8A / Am
Kolombo, 2sexy, NULL, 120.00, Null, Null, Null, 3B / Db
Siwell, Absentium (Original Mix), NULL, 127.00, Null, Null, Null, 2A / Ebm
Siwell, Give It Up, NULL, 124.00, Null, Null, Null, 4A / Fm
Siwell, It's My Sound (Original Club Mix), NULL, 124.00, Null, Null, Null, 6A / Gm
Carlo Lio, Musique, NULL, 244.00, Null, Null, Null, 3B / Db
Ramon Tapia, Sub Shaper, NULL, 124.00, Null, Null, Null, 10A / Bm
Siwell, Tech This Out (Original Club Mix), NULL, 124.00, Null, Null, Null, 8B / C
Cristof, Underline, NULL, 131.00, Null, Null, Null, 12B / E
Aka Aka, What Matters (Tube &amp; Berger Remix), NULL, 125.00, Null, Null, Null, 11B / A
Betoko, With Or Without You, NULL, 120.00, Null, Null, Null, 4A / Fm
John Dahlbck, Comet, NULL, 128.00, Null, Null, Null, 12B / E
Avatism, Mastodon, NULL, 124.00, Null, Null, Null, 7A / Dm
Kellerkind, Backflash, NULL, 120.00, Null, Null, Null, 3B / Db
The Xx, Heart Skipped A Beat, NULL, 122.72, Null, Null, Null, 1A / Abm
The Xx, Intro, NULL, 101.00, Null, Null, Null, 8A / Am
The Xx, Islands, NULL, 124.00, Null, Null, Null, 12B / E
All Covered Up, Paper Planes (As Made Famous By M.I.A. Instrumenatal Cover), NULL, 86.00, Null, Null, Null, 10A / Bm
Plastikman, Ping Pong, NULL, 128.00, Null, Null, Null, 9B / G
Do Santos &amp; Simone Vitullo, My Bassline Friend (Original Mix), NULL, 123.20, Null, Null, Null, 11A / Gbm
Richy Ahmed, The Drums (Feat. Kevin Knapp), NULL, 124.00, Null, Null, Null, 11B / A
Martin Roth, Beautiful Life (Original Mix), NULL, 122.00, Null, Null, Null, 8B / C
Glaze, Awoken Feat. H8 Seed, NULL, 97.65, Null, Null, Null, 7A / Dm
Twenty Ten, Beyond Her Tomb, NULL, 100.00, Null, Null, Null, 1A / Abm
Blackgryph0n &amp; Baasik, Crusader (Are We There Yet), NULL, 159.30, Null, Null, Null, 11B / A
Odyssey, Discord (The Living Tombstone's Remix), NULL, 105.00, Null, Null, Null, 1A / Abm
Black Gryph0n, Faster Than You Know, NULL, 82.50, Null, Null, Null, 7B / F
Twenty Ten, Filly Cannon, NULL, 110.00, Null, Null, Null, 6A / Gm
The Living Tombstone, Good ol' Days Feat. Mic the Microphone &amp; Jackle App, NULL, 106.80, Null, Null, Null, 1A / Abm
Glaze, Heartmender, NULL, 106.70, Null, Null, Null, 3B / Db
Twenty Ten, Moving On, NULL, 100.00, Null, Null, Null, 10A / Bm
Twenty Ten, Obsolete, NULL, 159.00, Null, Null, Null, 3A / Bbm
Blackgryph0n &amp; Baasik, Paper Sky, NULL, 127.00, Null, Null, Null, 12B / E
Woodentoaser, Rainbow Factory, NULL, 102.00, Null, Null, Null, 8B / C
The Living Tombstone, September Feat. Mic the Microphone &amp; Pinkie Skye, NULL, 106.00, Null, Null, Null, 8A / Am
The Living Tombstone, Smile Song (Remix), NULL, 105.00, Null, Null, Null, 5A / Cm

New log created at 00:16:36 on 13/09/2014

Search http://www.BPMdatabase.com for 3+Days+Grace

3 Days Grace, Home, NULL, 84 BPM, NULL, NULL, NULL
3 Days Grace, Everything About You, NULL, 89 BPM, NULL, NULL, NULL
3 Days Grace, Animal I Have Become, NULL, 120 BPM, NULL, NULL, 2006

New log created at 00:16:36 on 13/09/2014

Search http://www.BPMdatabase.com for 3+Doors+Down

